text,font_size,is_bold,is_italic,page,cap_ratio,line_length,word_count,x_pos_norm,y_pos_norm,relative_font_size,indentation,starts_with_number,ends_with_colon,all_caps,vertical_spacing_above,vertical_spacing_below,label
3.1,9.960000038146973,0,0,4,0.0,3,1,0.13219611473332823,0.3880973584724195,1.0,80.90402221679688,1,0,0,-11.10540771484375,-11.10540771484375,Body
Business Outcomes,9.960000038146973,0,0,4,0.11764705882352941,17,2,0.1812149496639476,0.3880973584724195,1.0,110.90354919433594,0,0,0,-11.10540771484375,-11.10540771484375,Body
10,9.960000038146973,0,0,4,0.0,2,1,0.8652650920394199,0.3880973584724195,1.0,529.542236328125,1,0,0,-11.10540771484375,0.298797607421875,Body
....................................................................................................................................,9.960000038146973,0,0,4,0.0,132,1,0.24003102420981415,0.4024966076166943,1.0,146.89898681640625,0,0,0,0.298797607421875,-11.10540771484375,Body
3.2,9.960000038146973,0,0,4,0.0,3,1,0.13219611473332823,0.4024966076166943,1.0,80.90402221679688,1,0,0,-11.10540771484375,-11.10540771484375,Body
Content,9.960000038146973,0,0,4,0.14285714285714285,7,1,0.1812149496639476,0.4024966076166943,1.0,110.90354919433594,0,0,0,-11.10540771484375,-11.10540771484375,Body
10,9.960000038146973,0,0,4,0.0,2,1,0.8652650920394199,0.4024966076166943,1.0,529.542236328125,1,0,0,-11.10540771484375,6.294708251953125,Body
..........................................................................................................................................,9.960000038146973,1,0,4,0.0,138,1,0.2390545614404616,0.42446645100911456,1.0,146.3013916015625,0,0,0,6.294708251953125,-11.10540771484375,Body
4.,9.960000038146973,1,0,4,0.0,2,1,0.11592156902637357,0.42446645100911456,1.0,70.94400024414062,1,0,0,-11.10540771484375,-11.10540771484375,Body
References,9.960000038146973,1,0,4,0.1,10,1,0.14866588318270016,0.42446645100911456,1.0,90.9835205078125,0,0,0,-11.10540771484375,-11.10540771484375,Body
12,9.960000038146973,1,0,4,0.0,2,1,0.8652650920394199,0.42446645100911456,1.0,529.542236328125,1,0,0,-11.10540771484375,6.53375244140625,Body
.............................................................................................................................,9.960000038146973,0,0,4,0.0,125,1,0.27298691693474264,0.4467381178730666,1.0,167.0679931640625,0,0,0,6.53375244140625,-11.10540771484375,Body
4.1,9.960000038146973,0,0,4,0.0,3,1,0.13219611473332823,0.4467381178730666,1.0,80.90402221679688,1,0,0,-11.10540771484375,-11.10540771484375,Body
Trademarks,9.960000038146973,0,0,4,0.1,10,1,0.1812149496639476,0.4467381178730666,1.0,110.90354919433594,0,0,0,-11.10540771484375,-11.10540771484375,Body
12,9.960000038146973,0,0,4,0.0,2,1,0.8652814478656046,0.4467381178730666,1.0,529.55224609375,1,0,0,-11.10540771484375,0.418304443359375,Body
.......................................................................................................,9.960000038146973,0,0,4,0.0,103,1,0.37657417347228606,0.46128825948695945,1.0,230.46339416503906,0,0,0,0.418304443359375,-11.10540771484375,Body
4.2,9.960000038146973,0,0,4,0.0,3,1,0.13221247055951288,0.46128825948695945,1.0,80.91403198242188,1,0,0,-11.10540771484375,-11.10540771484375,Body
Documents and Web Sites,9.960000038146973,0,0,4,0.13043478260869565,23,4,0.18123130549013225,0.46128825948695945,1.0,110.91355895996094,0,0,0,-11.10540771484375,-11.10540771484375,Body
12,9.960000038146973,0,0,4,0.0,2,1,0.8652814478656046,0.46128825948695945,1.0,529.55224609375,1,0,0,-11.10540771484375,342.2654724121094,Body
Version 2014,9.960000038146973,0,0,4,0.08333333333333333,12,2,0.12516555287479575,0.9074636131826074,1.0,76.601318359375,0,0,0,342.2654724121094,-11.39422607421875,Body
Page 4 of 12,9.960000038146973,0,0,4,0.08333333333333333,12,4,0.4414769590290543,0.9074636131826074,1.0,270.18389892578125,0,0,0,-11.39422607421875,-11.39422607421875,Body
"May 31, 2014",9.960000038146973,0,0,4,0.08333333333333333,12,3,0.7705801172194138,0.9074636131826074,1.0,471.59503173828125,0,0,0,-11.39422607421875,6.78460693359375,Body
© International Software Testing Qualifications Board,6.0,0,0,4,0.09433962264150944,53,6,0.1251372543035769,0.9304166851621686,0.6024096362469775,76.58399963378906,0,0,0,6.78460693359375,0.0,Body
International,9.960000038146973,0,0,5,0.07692307692307693,13,1,0.7318790909511591,0.04877047105268999,1.0,447.9100036621094,0,0,0,0.0,-8.151611328125,Body
Overview,12.0,0,0,5,0.125,8,1,0.1216078490213631,0.05250000231193774,1.204819272493955,74.42400360107422,0,0,0,-8.151611328125,-4.813831329345703,Body
Software Testing,9.960000038146973,0,0,5,0.125,16,2,0.7156045951095282,0.0633158731942225,1.0,437.95001220703125,0,0,0,-4.813831329345703,-4.299449920654297,Body
Foundation Level Extension –,9.960000038146973,0,0,5,0.10714285714285714,28,4,0.1216078490213631,0.07377045563977173,1.0,74.42400360107422,0,0,0,-11.81256103515625,-11.105400085449219,Body
Agile Tester,9.960000038146973,0,0,5,0.16666666666666666,12,2,0.3416503208135468,0.07377045563977173,1.0,209.08999633789062,0,0,0,-11.105400085449219,-7.865409851074219,Body
Qualifications,9.960000038146973,0,0,5,0.07142857142857142,14,1,0.7038398692810458,0.07786135240034624,1.0,430.75,0,0,0,-7.865409851074219,-11.105400085449219,Body
Board,9.960000038146973,0,0,5,0.2,5,1,0.8064506381165748,0.07786135240034624,1.0,493.54779052734375,0,0,0,-11.105400085449219,36.16461181640625,Body
Acknowledgements,15.960000038146973,0,0,5,0.0625,16,1,0.11592156902637357,0.13754571086228495,1.6024096362469775,70.94400024414062,0,0,0,36.16461181640625,18.114585876464844,Body
This document was produced by a team from the International Software Testing Qualifications Board,9.960000038146973,0,0,5,0.061855670103092786,97,14,0.11592156902637357,0.1828866053109217,1.0,70.94400024414062,0,0,0,18.114585876464844,0.2987823486328125,Body
Foundation Level Working Group.,9.960000038146973,0,0,5,0.12903225806451613,31,4,0.11592156902637357,0.19728581592290087,1.0,70.94400024414062,0,0,0,0.2987823486328125,11.932083129882812,Body
The Agile Extension team thanks the review team and the National Boards for their suggestions and input.,9.960000038146973,0,0,5,0.04807692307692308,104,17,0.11592156902637357,0.2263735376223169,1.0,70.94400024414062,0,0,0,11.932083129882812,11.932083129882812,Body
"At the time the Foundation Level Agile Extension Syllabus was completed, the Agile Extension Working",9.960000038146973,0,0,5,0.09,100,15,0.11592156902637357,0.25546125932173297,1.0,70.94400024414062,0,0,0,11.932083129882812,0.2987823486328125,Body
"Group had the following membership: Rex Black (Chair), Bertrand Cornanguer (Vice Chair), Gerry",9.960000038146973,0,0,5,0.09574468085106383,94,13,0.11592156902637357,0.2698604699337121,1.0,70.94400024414062,0,0,0,0.2987823486328125,0.4183502197265625,Body
"Coleman (Learning Objectives Lead), Debra Friedenberg (Exam Lead), Alon Linetzki (Business Outcomes",9.960000038146973,0,0,5,0.12121212121212122,99,12,0.11592156902637357,0.2844106500799006,1.0,70.94400024414062,0,0,0,0.4183502197265625,0.4481964111328125,Body
"and Marketing Lead), Tauhida Parveen (Editor), and Leo van der Aalst (Development Lead).",9.960000038146973,0,0,5,0.10227272727272728,88,13,0.11592156902637357,0.29899851481119794,1.0,70.94400024414062,0,0,0,0.4481964111328125,11.932083129882812,Body
"Authors: Rex Black, Anders Claesson, Gerry Coleman, Bertrand Cornanguer, Istvan Forgacs, Alon",9.960000038146973,0,0,5,0.12903225806451613,93,12,0.11592156902637357,0.32808623651061397,1.0,70.94400024414062,0,0,0,11.932083129882812,0.418304443359375,Body
"Linetzki, Tilo Linz, Leo van der Aalst, Marie Walsh, and Stephan Weber.",9.960000038146973,0,0,5,0.1267605633802817,71,12,0.11592156902637357,0.3426363781245068,1.0,70.94400024414062,0,0,0,0.418304443359375,11.81256103515625,Body
"Internal Reviewers: Mette Bruhn-Pedersen, Christopher Clements, Alessandro Collino, Debra",9.960000038146973,0,0,5,0.11235955056179775,89,9,0.11592156902637357,0.37157320735430477,1.0,70.94400024414062,0,0,0,11.81256103515625,0.418304443359375,Body
"Friedenberg, Kari Kakkonen, Beata Karpinska, Sammy Kolluru, Jennifer Leger, Thomas Mueller, Tuula",9.960000038146973,0,0,5,0.12371134020618557,97,12,0.11592156902637357,0.3861233489681976,1.0,70.94400024414062,0,0,0,0.418304443359375,0.418304443359375,Body
"Pääkkönen, Meile Posthuma, Gabor Puhalla, Lloyd Roden, Marko Rytkönen, Monika Stoecklein-Olsen,",9.960000038146973,0,0,5,0.12631578947368421,95,11,0.11592156902637357,0.40067349058209045,1.0,70.94400024414062,0,0,0,0.418304443359375,0.418304443359375,Body
"Robert Treffny, Chris Van Bael, and Erik van Veenendaal.",9.960000038146973,0,0,5,0.125,56,9,0.11592156902637357,0.4152236321959833,1.0,70.94400024414062,0,0,0,0.418304443359375,11.81256103515625,Body
"The team thanks also the following persons, from the National Boards and the Agile expert community,",9.960000038146973,0,0,5,0.04,100,16,0.11592156902637357,0.44416046142578125,1.0,70.94400024414062,0,0,0,11.81256103515625,0.418304443359375,Body
"who participated in reviewing, commenting, and balloting of the Foundation Agile Extension Syllabus: Dani",9.960000038146973,0,0,5,0.047619047619047616,105,14,0.11592156902637357,0.4587106030396741,1.0,70.94400024414062,0,0,0,0.418304443359375,0.418304443359375,Body
"Almog, Richard Berns, Stephen Bird, Monika Bögge, Afeng Chai, Josephine Crawford, Tibor Csöndes,",9.960000038146973,0,0,5,0.13541666666666666,96,13,0.11592156902637357,0.47326089878274935,1.0,70.94400024414062,0,0,0,0.418304443359375,0.438232421875,Body
"Huba Demeter, Arnaud Foucal, Cyril Fumery, Kobi Halperin, Inga Hansen, Hanne Hinz, Jidong Hu, Phill",9.960000038146973,0,0,5,0.15151515151515152,99,15,0.11592156902637357,0.48783620198567706,1.0,70.94400024414062,0,0,0,0.438232421875,0.418304443359375,Body
"Isles, Shirley Itah, Martin Klonk, Kjell Lauren, Igal Levi, Rik Marselis, Johan Meivert, Armin Metzger, Peter",9.960000038146973,0,0,5,0.14678899082568808,109,16,0.11592156902637357,0.5023863435995699,1.0,70.94400024414062,0,0,0,0.418304443359375,-1.0557861328125,Body
"Morgan,",9.960000038146973,0,0,5,0.14285714285714285,7,1,0.11592156902637357,0.5169364852134628,1.0,70.94400024414062,0,0,0,-11.81256103515625,-11.10540771484375,Body
"Ninna Morin,",9.960000038146973,0,0,5,0.16666666666666666,12,2,0.18054765190174377,0.5169364852134628,1.0,110.49516296386719,0,0,0,-11.10540771484375,-11.10540771484375,Body
"Ingvar Nordstrom,",9.960000038146973,0,0,5,0.11764705882352941,17,2,0.27752745385263483,0.5169364852134628,1.0,169.8468017578125,0,0,0,-11.10540771484375,-11.10540771484375,Body
Chris,9.960000038146973,0,0,5,0.2,5,1,0.41288256177715227,0.5169364852134628,1.0,252.6841278076172,0,0,0,-11.10540771484375,-11.10540771484375,Body
"O’Dea,",9.960000038146973,0,0,5,0.3333333333333333,6,1,0.4553915784249898,0.5169364852134628,1.0,278.69964599609375,0,0,0,-11.10540771484375,-11.10540771484375,Body
Klaus,9.960000038146973,0,0,5,0.2,5,1,0.5108225704018586,0.5169364852134628,1.0,312.6234130859375,0,0,0,-11.10540771484375,-11.10540771484375,Body
"Olsen, Ismo",9.960000038146973,0,0,5,0.18181818181818182,11,2,0.5560819837782118,0.5169364852134628,1.0,340.3221740722656,0,0,0,-11.10540771484375,-11.10540771484375,Body
"Paukamainen,",9.960000038146973,0,0,5,0.08333333333333333,12,1,0.6479353063246783,0.5169364852134628,1.0,396.5364074707031,0,0,0,-11.10540771484375,-11.10540771484375,Body
"Nathalie Phung,",9.960000038146973,0,0,5,0.13333333333333333,15,2,0.7566815544577206,0.5169364852134628,1.0,463.089111328125,0,0,0,-11.10540771484375,0.298797607421875,Body
"Helmut Pichler, Salvatore Reale, Stuart Reid, Hans Rombouts, Petri Säilynoja, Soile Sainio, Lars-Erik",9.960000038146973,0,0,5,0.13861386138613863,101,13,0.11592151916104984,0.5313357343577375,1.0,70.9439697265625,0,0,0,0.298797607421875,0.418304443359375,Body
"Sandberg, Dakar Shalom,  Jian Shen, Marco Sogliani, Lucjan Stapp, Yaron Tsubery, Sabine Uhde,",9.960000038146973,0,0,5,0.13978494623655913,93,13,0.11592151916104984,0.5458858759716304,1.0,70.9439697265625,0,0,0,0.418304443359375,0.418304443359375,Body
"Stephanie Ulrich, Tommi Välimäki, Jurian Van de Laar, Marnix Van den Ent, António Vieira Melo, Wenye",9.960000038146973,0,0,5,0.14,100,16,0.11592151916104984,0.5604360175855232,1.0,70.9439697265625,0,0,0,0.418304443359375,0.418304443359375,Body
"Xu, Ester Zabar, Wenqiang Zheng, Peter Zimmerer, Stevan Zivanovic, and Terry Zuo.",9.960000038146973,0,0,5,0.13580246913580246,81,12,0.11592151916104984,0.574986159199416,1.0,70.9439697265625,0,0,0,0.418304443359375,11.812530517578125,Body
"This document was formally approved for release by the General Assembly of the ISTQB® on May 31,",9.960000038146973,0,0,5,0.09375,96,17,0.11592151916104984,0.6039229498969184,1.0,70.9439697265625,0,0,0,11.812530517578125,0.41827392578125,Body
2014.,9.960000038146973,0,0,5,0.0,5,1,0.11592156902637357,0.6184730915108112,1.0,70.94400024414062,1,0,0,0.41827392578125,217.8052978515625,Body
Version 2014,9.960000038146973,0,0,5,0.08333333333333333,12,2,0.12513294095307395,0.9075017601552636,1.0,76.58135986328125,0,0,0,217.8052978515625,-11.39422607421875,Body
Page 5 of 12,9.960000038146973,0,0,5,0.08333333333333333,12,4,0.4414443471073325,0.9075017601552636,1.0,270.1639404296875,0,0,0,-11.39422607421875,-11.39422607421875,Body
"May 31, 2014",9.960000038146973,0,0,5,0.08333333333333333,12,3,0.770547505297692,0.9075017601552636,1.0,471.5750732421875,0,0,0,-11.39422607421875,6.75439453125,Body
© International Software Testing Qualifications Board,6.0,0,0,5,0.09433962264150944,53,6,0.1251372543035769,0.9304166851621686,0.6024096362469775,76.58399963378906,0,0,0,6.75439453125,0.0,Body
International,9.960000038146973,0,0,6,0.07692307692307693,13,1,0.7318790909511591,0.04877047105268999,1.0,447.9100036621094,0,0,0,0.0,-8.151611328125,Body
Overview,12.0,0,0,6,0.125,8,1,0.1216078490213631,0.05250000231193774,1.204819272493955,74.42400360107422,0,0,0,-8.151611328125,-4.813831329345703,Body
Software Testing,9.960000038146973,0,0,6,0.125,16,2,0.7156045951095282,0.0633158731942225,1.0,437.95001220703125,0,0,0,-4.813831329345703,-4.299449920654297,Body
Foundation Level Extension –,9.960000038146973,0,0,6,0.10714285714285714,28,4,0.1216078490213631,0.07377045563977173,1.0,74.42400360107422,0,0,0,-11.81256103515625,-11.105400085449219,Body
Agile Tester,9.960000038146973,0,0,6,0.16666666666666666,12,2,0.3416503208135468,0.07377045563977173,1.0,209.08999633789062,0,0,0,-11.105400085449219,-7.865409851074219,Body
Qualifications Board,9.960000038146973,0,0,6,0.1,20,2,0.7038398692810458,0.07786135240034624,1.0,430.75,0,0,0,-7.865409851074219,50.20458984375,Body
1.,15.960000038146973,0,0,6,0.0,2,1,0.11592156902637357,0.15527295584630485,1.6024096362469775,70.94400024414062,1,0,0,50.20458984375,-17.795394897460938,Body
Introduction to the Foundation Level Extensions,15.960000038146973,1,0,6,0.0851063829787234,47,6,0.1529790217580359,0.15527295584630485,1.6024096362469775,93.62316131591797,0,0,0,-17.795394897460938,5.514617919921875,Body
This overview document is intended for anyone with an interest in the ISTQB Foundation Level,9.960000038146973,0,0,6,0.08695652173913043,92,15,0.11592156902637357,0.18470479021168718,1.0,70.94400024414062,0,0,0,5.514617919921875,0.4183502197265625,Body
Extensions who wants a high-level introduction to the leading principles and an overview of the individual,9.960000038146973,0,0,6,0.009433962264150943,106,16,0.11592156902637357,0.19925497035787562,1.0,70.94400024414062,0,0,0,0.4183502197265625,0.4183502197265625,Body
extension syllabi.,9.960000038146973,0,0,6,0.0,18,2,0.1159215440937117,0.21380515050406407,1.0,70.94398498535156,0,0,0,0.4183502197265625,11.812576293945312,Body
"From time to time, ISTQB will update this document to reflect any additional extensions that shall be",9.960000038146973,0,0,6,0.0594059405940594,101,17,0.1159215440937117,0.24274197973386205,1.0,70.94398498535156,0,0,0,11.812576293945312,0.4183502197265625,Body
"introduced for the Foundation Level, or to reflect major changes in existing ones. Publications of the",9.960000038146973,0,0,6,0.029411764705882353,102,16,0.1159215440937117,0.2572921598800505,1.0,70.94398498535156,0,0,0,0.4183502197265625,0.4183502197265625,Body
updated document will be available on the ISTQB website.,9.960000038146973,0,0,6,0.08928571428571429,56,9,0.1159215440937117,0.27184234002623897,1.0,70.94398498535156,0,0,0,0.4183502197265625,11.961990356445312,Body
The ISTQB Foundation and Advanced Level syllabi have been defined and have been on the market for,9.960000038146973,0,0,6,0.09278350515463918,97,17,0.1159215440937117,0.3009678233753551,1.0,70.94398498535156,0,0,0,11.961990356445312,0.2987823486328125,Body
some time. New topics emerge due to technology and methodology changes in the market which often,9.960000038146973,0,0,6,0.010416666666666666,96,16,0.1159215440937117,0.3153670339873343,1.0,70.94398498535156,0,0,0,0.2987823486328125,0.4183349609375,Body
"are brought into the ISTQB program as new Expert Level syllabi. However, not all topics are suited for the",9.960000038146973,0,0,6,0.07547169811320754,106,19,0.1159215440937117,0.3299172141335227,1.0,70.94398498535156,0,0,0,0.4183349609375,0.418304443359375,Body
"Expert Level. For this reason, the extension syllabi are established at the Foundation Level to expand the",9.960000038146973,0,0,6,0.04716981132075472,106,17,0.11592156902637357,0.34446735574741555,1.0,70.94400024414062,0,0,0,0.418304443359375,0.418304443359375,Body
ISTQB program to incorporate new or updated knowledge. New extensions shall be discussed and,9.960000038146973,0,0,6,0.06521739130434782,92,14,0.11592156902637357,0.3590174973613084,1.0,70.94400024414062,0,0,0,0.418304443359375,0.418304443359375,Body
